eventid,iyear,imonth,iday,extended,country,country_txt,region,region_txt,provstate,city,latitude,longitude,specificity,vicinity,location,crit1,crit2,crit3,multiple,success,suicide,attacktype1,attacktype1_txt,targtype1,targtype1_txt,targsubtype1,targsubtype1_txt,corp1,target1,natlty1_txt,date
201210000000.0,2012,10,1,0,4,Afghanistan,6,South Asia,Khost,Khost,33.335258,69.928467,1.0,0.0,,1.0,1.0,1.0,0.0,1.0,1.0,3,Bombing/Explosion,4,Military,37.0,NATO,North Atlantic Treaty Organization (Nato): International Security Assistance Force (Isaf),Soldiers,International,2012-10-01
201211000000.0,2012,11,1,0,153,Pakistan,6,South Asia,Sindh,Karachi,24.891115,67.143311,1.0,0.0,The Event Occurred In The Gulistan-E-Jauhar Area Of The City'S District.,1.0,1.0,1.0,0.0,0.0,0.0,3,Bombing/Explosion,20,Unknown,,Unknown,,,Pakistan,2012-11-01
201212000000.0,2012,12,1,0,153,Pakistan,6,South Asia,Khyber Pakhtunkhwa,Peshawar,34.006004,71.53743,1.0,1.0,,1.0,1.0,1.0,0.0,1.0,1.0,3,Bombing/Explosion,20,Unknown,,Unknown,,,Pakistan,2012-12-01
201301000000.0,2013,1,1,0,153,Pakistan,6,South Asia,Khyber Pakhtunkhwa,Bannu,32.987347,70.602524,1.0,0.0,Inside The Miryan Police Limits,1.0,1.0,1.0,0.0,0.0,0.0,3,Bombing/Explosion,3,Police,22.0,"Police Building (headquarters, station, school)",Pakistani Police,Miryan Police Station,Pakistan,2013-01-01
201302000000.0,2013,2,1,0,603,United Kingdom,8,Western Europe,Northern Ireland,Ballyclare,54.751452,-6.000258,1.0,0.0,The Incident Occurred At The Sacred Heart Church.,1.0,1.0,1.0,0.0,0.0,0.0,3,Bombing/Explosion,15,Religious Figures/Institutions,86.0,Place of Worship,St. Mary'S Star Of The Sea Church,Church,Northern Ireland,2013-02-01
201303000000.0,2013,3,1,0,205,Thailand,5,Southeast Asia,Narathiwat,Muang district,6.424641,101.820154,3.0,0.0,"On Phuphaphakdee Road, Mueang District",1.0,1.0,1.0,0.0,1.0,0.0,3,Bombing/Explosion,4,Military,35.0,Military Transportation/Vehicle (excluding convoys),Narathiwat Task Force,Task Force 32 Pickup Truck,Thailand,2013-03-01
201304000000.0,2013,4,1,0,153,Pakistan,6,South Asia,Balochistan,Kambiri,29.229304,67.666223,2.0,0.0,City Is Located In Bolan District,1.0,1.0,1.0,0.0,1.0,0.0,7,Facility/Infrastructure Attack,4,Military,37.0,NATO,North Atlantic Treaty Organization (Nato): International Security Assistance Force (Isaf),Supply Trucks,International,2013-04-01
201305000000.0,2013,5,1,0,153,Pakistan,6,South Asia,Balochistan,Dera Murad Jamali,28.54439,68.218002,1.0,0.0,Incident Occurred In The Kachchi Pul Area Of The City,1.0,1.0,1.0,0.0,0.0,0.0,1,Assassination,14,Private Citizens & Property,84.0,Political Party Member/Rally,Not Applicable,Caravan Of Candidate: Meer Allah Dena Sadhani,Pakistan,2013-05-01
201306000000.0,2013,6,1,0,228,Yemen,10,Middle East & North Africa,Hadramawt,Seiyun,15.940011,48.789753,1.0,0.0,,1.0,1.0,0.0,0.0,1.0,0.0,1,Assassination,4,Military,34.0,"Military Personnel (soldiers, troops, officers, forces)",Yemeni Air Force,Commander: Colonel Yahya Al-Umayssi,Yemen,2013-06-01
201307000000.0,2013,7,1,0,153,Pakistan,6,South Asia,Federally Administered Tribal Areas,Malikhel,33.654339,70.183861,1.0,0.0,The City Is Located In Kurram Agency.,1.0,1.0,1.0,0.0,1.0,0.0,3,Bombing/Explosion,14,Private Citizens & Property,73.0,Vehicles/Transportation,Not Applicable,Vehicle,Pakistan,2013-07-01
201308000000.0,2013,8,1,0,200,Syria,10,Middle East & North Africa,Homs,Homs,34.717705,36.722824,1.0,0.0,The Incident Took Place In The Wadi Al-Dahab Area.,1.0,1.0,1.0,0.0,1.0,0.0,3,Bombing/Explosion,4,Military,27.0,Military Barracks/Base/Headquarters/Checkpost,Syrian Armed Forces (Saf),Ammunitions Depot,Syria,2013-08-01
201309000000.0,2013,9,1,0,228,Yemen,10,Middle East & North Africa,Abyan,Unknown,13.634341,46.056321,4.0,0.0,,1.0,1.0,1.0,0.0,1.0,0.0,2,Armed Assault,3,Police,24.0,Police Checkpoint,Yemeni Police,Checkpoint,Yemen,2013-09-01
201310000000.0,2013,10,1,0,60,Egypt,10,Middle East & North Africa,North Sinai,Unknown,30.475543,33.726127,4.0,0.0,,1.0,1.0,0.0,0.0,1.0,0.0,3,Bombing/Explosion,4,Military,29.0,Military Unit/Patrol/Convoy,Egyptian Armed Forces,Convoy Of Armored Vehicles,Egypt,2013-10-01
201311000000.0,2013,11,1,0,228,Yemen,10,Middle East & North Africa,Adan,Aden,12.825647,44.846416,1.0,0.0,Incident Occurred In The Khormaksar Neighborhood Of The City.,1.0,1.0,1.0,0.0,0.0,0.0,3,Bombing/Explosion,2,Government (General),20.0,Intelligence,National Security Bureau,Headquarters,Yemen,2013-11-01
201312000000.0,2013,12,1,0,182,Somalia,11,Sub-Saharan Africa,Bay,Goof Gaduud,3.312293,43.47213,1.0,0.0,,1.0,1.0,0.0,0.0,1.0,0.0,9,Unknown,4,Military,27.0,Military Barracks/Base/Headquarters/Checkpost,Somali National Army (Sna),Base,Somalia,2013-12-01
201401000000.0,2014,1,1,0,45,Colombia,3,South America,Norte de Santander,Convencion,8.86879,-73.194094,1.0,0.0,Incident Occurred In Campo Alegre Area,1.0,1.0,1.0,1.0,1.0,0.0,3,Bombing/Explosion,21,Utilities,108.0,Oil,Cano Limon-Covenas Oil Pipeline,Crude Oil Holding Pools,Colombia,2014-01-01
201402000000.0,2014,2,1,0,153,Pakistan,6,South Asia,Sindh,Karachi,24.891115,67.143311,1.0,0.0,The Incident Took Place In The Orangi Town Area.,1.0,1.0,1.0,0.0,1.0,0.0,3,Bombing/Explosion,3,Police,22.0,"Police Building (headquarters, station, school)",Pakistani Police,Police Station,Pakistan,2014-02-01
201403000000.0,2014,3,1,0,153,Pakistan,6,South Asia,Khyber Pakhtunkhwa,Jamrud,34.002579,71.382477,1.0,0.0,The Incident Occurred In The Lashora Area Of Jamrud.,1.0,1.0,1.0,1.0,1.0,0.0,3,Bombing/Explosion,4,Military,29.0,Military Unit/Patrol/Convoy,Khassadars,Security Escort,Pakistan,2014-03-01
201404000000.0,2014,4,1,0,182,Somalia,11,Sub-Saharan Africa,Hiiraan,Beledweyne,4.73538,45.2024,1.0,0.0,The Incident Occurred In The Ceel Jaale Area On The Outskirts Of The City.,1.0,1.0,0.0,0.0,1.0,0.0,2,Armed Assault,4,Military,27.0,Military Barracks/Base/Headquarters/Checkpost,African Union Mission In Somalia (Amisom),Joint Base,International,2014-04-01
201405000000.0,2014,5,1,0,92,India,6,South Asia,Tamil Nadu,Chennai,13.08429,80.27631,1.0,0.0,,1.0,1.0,1.0,1.0,1.0,0.0,3,Bombing/Explosion,19,Transportation,100.0,Train/Train Tracks/Trolley,Bangalore-Guwahati Express,Train,India,2014-05-01
201406000000.0,2014,6,1,0,228,Yemen,10,Middle East & North Africa,Al Hudaydah,Munayrah district,15.32,42.929167,3.0,0.0,,1.0,1.0,1.0,0.0,1.0,0.0,7,Facility/Infrastructure Attack,15,Religious Figures/Institutions,86.0,Place of Worship,Ibn-Al-Abbas Mosque,Mosque,Yemen,2014-06-01
201407000000.0,2014,7,1,0,182,Somalia,11,Sub-Saharan Africa,Banaadir,Mogadishu,2.059819,45.326115,1.0,0.0,,1.0,1.0,0.0,0.0,1.0,0.0,2,Armed Assault,4,Military,34.0,"Military Personnel (soldiers, troops, officers, forces)",Somali National Army (Sna),Soldiers,Somalia,2014-07-01
201408000000.0,2014,8,1,0,208,Tunisia,10,Middle East & North Africa,Medenine,Ben Gardane,33.129326,11.202468,1.0,0.0,,1.0,1.0,1.0,0.0,1.0,0.0,2,Armed Assault,3,Police,25.0,Police Security Forces/Officers,Tunisian Police,Head Of Local Security Directorate,Tunisia,2014-08-01
201409000000.0,2014,9,1,0,182,Somalia,11,Sub-Saharan Africa,Hiiraan,Nuur Fanax,4.402492,45.388368,1.0,0.0,,1.0,1.0,1.0,0.0,1.0,0.0,3,Bombing/Explosion,20,Unknown,,Unknown,,,Unknown,2014-09-01
201410000000.0,2014,10,1,0,182,Somalia,11,Sub-Saharan Africa,Lower Shebelle,Merca,1.716188,44.768864,1.0,0.0,The Incident Occurred In The Beyturaaz Area Of Merca Town,1.0,1.0,1.0,0.0,1.0,0.0,2,Armed Assault,4,Military,34.0,"Military Personnel (soldiers, troops, officers, forces)",Somali Armed Forces (Saf),Fomer Official: Abdi Askari,Somalia,2014-10-01
201411000000.0,2014,11,1,1,228,Yemen,10,Middle East & North Africa,Al Hudaydah,Jabal Ras district,14.030833,43.627778,3.0,0.0,,1.0,1.0,0.0,0.0,1.0,0.0,6,Hostage Taking (Kidnapping),4,Military,27.0,Military Barracks/Base/Headquarters/Checkpost,Military Of Yemen,Headquarters,Yemen,2014-11-01
201412000000.0,2014,12,1,0,205,Thailand,5,Southeast Asia,Pattani,Plong Hoi,6.625213,101.513703,1.0,1.0,,1.0,1.0,1.0,0.0,1.0,0.0,3,Bombing/Explosion,2,Government (General),18.0,"Government Personnel (excluding police, military)",Government Of Kapho,Vehicle Of Officials,Thailand,2014-12-01
201501000000.0,2015,1,1,0,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,1.0,0.0,,1.0,1.0,1.0,0.0,1.0,0.0,3,Bombing/Explosion,8,Educational Institution,48.0,Teacher/Professor/Instructor,University Of Baghdad,Lecturer,Iraq,2015-01-01
201502000000.0,2015,2,1,1,182,Somalia,11,Sub-Saharan Africa,Lower Shebelle,Tortoorow,2.250067,44.692326,1.0,0.0,,1.0,1.0,1.0,0.0,1.0,0.0,6,Hostage Taking (Kidnapping),14,Private Citizens & Property,67.0,Unnamed Civilian/Unspecified,Not Applicable,Civilians,Somalia,2015-02-01
201503000000.0,2015,3,1,0,205,Thailand,5,Southeast Asia,Narathiwat,Rueso,6.352957,101.51344,1.0,1.0,The Incident Occurred In Village 6,1.0,1.0,1.0,0.0,1.0,0.0,2,Armed Assault,3,Police,25.0,Police Security Forces/Officers,Territorial Defense Volunteers (Tdv),Volunteer: Apichaya Chaichana,Thailand,2015-03-01
201504000000.0,2015,4,1,0,95,Iraq,10,Middle East & North Africa,Saladin,Mushahidah,33.649971,44.261543,1.0,0.0,,1.0,1.0,1.0,0.0,1.0,0.0,3,Bombing/Explosion,3,Police,23.0,Police Patrol (including vehicles and convoys),Iraqi Police Service (Ips),Patrol,Iraq,2015-04-01
201505000000.0,2015,5,1,0,95,Iraq,10,Middle East & North Africa,Saladin,Falahat,33.664354,44.373779,2.0,0.0,The Incident Occurred Near Tarmiyah,1.0,1.0,1.0,0.0,1.0,0.0,3,Bombing/Explosion,3,Police,23.0,Police Patrol (including vehicles and convoys),Iraqi Police Service (Ips),Patrol,Iraq,2015-05-01
201506000000.0,2015,6,1,0,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,1.0,0.0,The Incident Occurred In The Zafraniyah Area Of Karada Neighborhood,1.0,1.0,1.0,0.0,1.0,0.0,3,Bombing/Explosion,19,Transportation,99.0,Bus (excluding tourists),,Bus,Iraq,2015-06-01
201507000000.0,2015,7,1,0,95,Iraq,10,Middle East & North Africa,Saladin,Baiji,34.92485,43.491413,1.0,0.0,The Incident Occurred In Ar Rashidiyah Neighborhood,1.0,1.0,0.0,0.0,1.0,1.0,3,Bombing/Explosion,4,Military,30.0,Military Weaponry,Iraqi Army,Tank,Iraq,2015-07-01
201508000000.0,2015,8,1,0,92,India,6,South Asia,Jammu and Kashmir,Hari Parigam,33.876606,75.072066,1.0,0.0,The Incident Occurred In The Tral Area,1.0,1.0,1.0,0.0,0.0,0.0,2,Armed Assault,3,Police,23.0,Police Patrol (including vehicles and convoys),Indian Police Service (Ips),Patrol,India,2015-08-01
201509000000.0,2015,9,1,0,153,Pakistan,6,South Asia,Balochistan,Gwadar,25.1458,62.326557,1.0,0.0,,1.0,1.0,1.0,0.0,1.0,0.0,7,Facility/Infrastructure Attack,1,Business,12.0,Construction,,Construction Equipment,Pakistan,2015-09-01
201510000000.0,2015,10,1,0,160,Philippines,5,Southeast Asia,Basilan,Isabela City,6.700414,121.972557,1.0,0.0,The Incident Occurred In The Sunrise Village.,1.0,1.0,1.0,0.0,0.0,0.0,1,Assassination,2,Government (General),15.0,Politician or Political Party Movement/Meeting/Rally,Government Of Isabela,Convoy Of Vice Mayor: Abdulbak Ajibon,Philippines,2015-10-01
201511000000.0,2015,11,1,0,160,Philippines,5,Southeast Asia,Sarangani,Upper Suyan,5.966542,125.285565,2.0,0.0,The Incident Occurred In The Malapatan District.,1.0,1.0,0.0,0.0,0.0,0.0,2,Armed Assault,4,Military,33.0,Non-combatant Personnel,Philippine Army (Pa),512Th Engineering Battalion Engineers,Philippines,2015-11-01
201512000000.0,2015,12,1,0,209,Turkey,10,Middle East & North Africa,Istanbul,Istanbul,41.106178,28.689863,1.0,0.0,The Incident Occurred In The Bayrampasa Area.,1.0,1.0,1.0,0.0,1.0,0.0,3,Bombing/Explosion,14,Private Citizens & Property,67.0,Unnamed Civilian/Unspecified,Not Applicable,Civilians,Turkey,2015-12-01
201601000000.0,2016,1,1,0,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,1.0,0.0,The Incident Occurred In The Ad Dawanim Area.,1.0,1.0,1.0,0.0,1.0,0.0,3,Bombing/Explosion,14,Private Citizens & Property,67.0,Unnamed Civilian/Unspecified,Not Applicable,Civilians,Iraq,2016-01-01
201602000000.0,2016,2,1,0,4,Afghanistan,6,South Asia,Kabul,Kabul,34.516895,69.147011,1.0,0.0,The Incident Occurred In The Dehmazang Neighborhood In The 3Rd Police District.,1.0,1.0,1.0,0.0,1.0,1.0,3,Bombing/Explosion,3,Police,22.0,"Police Building (headquarters, station, school)",Afghan National Civil Order Police (Ancop),Headquarters,Afghanistan,2016-02-01
201603000000.0,2016,3,1,0,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,1.0,0.0,The Incident Occurred In The Dora Neighborhood,1.0,1.0,1.0,0.0,1.0,0.0,3,Bombing/Explosion,14,Private Citizens & Property,67.0,Unnamed Civilian/Unspecified,Not Applicable,Civilians,Iraq,2016-03-01
201604000000.0,2016,4,1,1,228,Yemen,10,Middle East & North Africa,Taizz,Unknown,13.582964,44.016325,4.0,0.0,,1.0,1.0,1.0,0.0,1.0,0.0,6,Hostage Taking (Kidnapping),10,Journalists & Media,53.0,Newspaper Journalist/Staff/Facility,Al-Ra'Y,Journalist: Tahir Hizam,Yemen,2016-04-01
201605000000.0,2016,5,1,0,95,Iraq,10,Middle East & North Africa,Diyala,Bawi,33.105896,44.564686,1.0,0.0,,1.0,1.0,1.0,0.0,1.0,0.0,3,Bombing/Explosion,17,Terrorists/Non-State Militia,94.0,Non-State Militia,Sahwa Council,Members,Iraq,2016-05-01
201606000000.0,2016,6,1,0,160,Philippines,5,Southeast Asia,Zamboanga Sibugay,Ipil,7.784172,122.583282,1.0,0.0,The Incident Occurred In The Veteran'S Village Area.,1.0,1.0,1.0,0.0,1.0,0.0,3,Bombing/Explosion,2,Government (General),18.0,"Government Personnel (excluding police, military)",Government Of Zamboanga Sibugay,Residence Of Provincial Environment And Natural Resources Office (Penro) Official: Allan Tolorio,Philippines,2016-06-01
201607000000.0,2016,7,1,0,19,Bangladesh,6,South Asia,Dhaka,Dhaka,23.791275,90.418205,1.0,0.0,The Incident Occurred In The Gulshan Area.,1.0,1.0,1.0,0.0,1.0,1.0,5,Hostage Taking (Barricade Incident),1,Business,7.0,Retail/Grocery/Bakery,Holey Artisan Bakery,Bakery,Bangladesh,2016-07-01
201608000000.0,2016,8,1,0,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,1.0,0.0,The Incident Occurred In 4000 Market In Shaab Area.,1.0,1.0,1.0,0.0,1.0,0.0,3,Bombing/Explosion,14,Private Citizens & Property,74.0,Marketplace/Plaza/Square,"4,000 Market",Market,Iraq,2016-08-01
201609000000.0,2016,9,1,0,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,1.0,0.0,The Incident Occurred In The Jisr Diyala Area.,1.0,1.0,1.0,0.0,1.0,0.0,3,Bombing/Explosion,14,Private Citizens & Property,75.0,Village/City/Town/Suburb,Jisr Diyala Neighborhood,Neighborhood,Iraq,2016-09-01
201610000000.0,2016,10,1,0,182,Somalia,11,Sub-Saharan Africa,Banaadir,Mogadishu,2.059819,45.326115,1.0,0.0,,1.0,1.0,1.0,0.0,1.0,1.0,3,Bombing/Explosion,1,Business,2.0,Restaurant/Bar/Café,Blue Sky Restaurant,Restaurant,Somalia,2016-10-01
201611000000.0,2016,11,1,0,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,1.0,0.0,The Incident Occurred In The Suwaib Area Of The Rasheed Neighborhood.,1.0,1.0,1.0,0.0,1.0,0.0,3,Bombing/Explosion,14,Private Citizens & Property,74.0,Marketplace/Plaza/Square,,Sheep Market,Iraq,2016-11-01
201612000000.0,2016,12,1,0,95,Iraq,10,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,1.0,0.0,,1.0,1.0,1.0,0.0,1.0,0.0,2,Armed Assault,14,Private Citizens & Property,67.0,Unnamed Civilian/Unspecified,Not Applicable,Civilians,Iraq,2016-12-01
201701000000.0,2017,1,1,0,209,Turkey,10,Middle East & North Africa,Istanbul,Istanbul,41.106178,28.689863,1.0,0.0,The Incident Occurred In The Ortakoy Neighborhood.,1.0,1.0,1.0,0.0,1.0,0.0,2,Armed Assault,1,Business,11.0,Entertainment/Cultural/Stadium/Casino,Reina Nightclub,Nightclub,Turkey,2017-01-01
201702000000.0,2017,2,1,0,4,Afghanistan,6,South Asia,Helmand,Lashkar Gah,31.60063,64.369652,1.0,0.0,,1.0,1.0,1.0,0.0,1.0,0.0,3,Bombing/Explosion,14,Private Citizens & Property,67.0,Unnamed Civilian/Unspecified,Not Applicable,Civilians,Afghanistan,2017-02-01
201703000000.0,2017,3,1,0,4,Afghanistan,6,South Asia,Kabul,Kabul,34.516895,69.147011,1.0,0.0,The Incident Occurred In The Kart-I-Seh Area Of The 6Th Police District.,1.0,1.0,1.0,1.0,1.0,1.0,3,Bombing/Explosion,3,Police,22.0,"Police Building (headquarters, station, school)",Afghan Police,Police Station,Afghanistan,2017-03-01
201704000000.0,2017,4,1,0,113,Libya,10,Middle East & North Africa,Benghazi,Benghazi,32.069286,20.151144,1.0,0.0,The Incident Occurred In The Gwarsha Neighborhood.,1.0,1.0,1.0,0.0,1.0,0.0,3,Bombing/Explosion,14,Private Citizens & Property,67.0,Unnamed Civilian/Unspecified,Not Applicable,Civilians,Libya,2017-04-01
201705000000.0,2017,5,1,0,95,Iraq,10,Middle East & North Africa,Nineveh,Wailiyah,36.229574,42.236244,2.0,0.0,,1.0,1.0,1.0,0.0,1.0,0.0,9,Unknown,14,Private Citizens & Property,67.0,Unnamed Civilian/Unspecified,Not Applicable,Civilians,Iraq,2017-05-01
201706000000.0,2017,6,1,0,95,Iraq,10,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,1.0,0.0,The Incident Occurred In The Zanjili Neighborhood.,1.0,1.0,1.0,1.0,1.0,0.0,2,Armed Assault,14,Private Citizens & Property,67.0,Unnamed Civilian/Unspecified,Not Applicable,Civilians,Iraq,2017-06-01
201707000000.0,2017,7,1,0,95,Iraq,10,Middle East & North Africa,Kirkuk,Dibis,35.672932,44.070145,1.0,0.0,,1.0,1.0,0.0,0.0,1.0,0.0,3,Bombing/Explosion,4,Military,35.0,Military Transportation/Vehicle (excluding convoys),Peshmerga,Vehicle,Iraq,2017-07-01
201708000000.0,2017,8,1,0,95,Iraq,10,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,1.0,0.0,The Incident Occurred In The Zanjili Neighborhood.,1.0,1.0,1.0,0.0,1.0,0.0,2,Armed Assault,3,Police,24.0,Police Checkpoint,Iraqi Police Service (Ips),Police Checkpoint,Iraq,2017-08-01
201709000000.0,2017,9,1,1,147,Nigeria,11,Sub-Saharan Africa,Borno,Banki,11.255011,14.150642,1.0,0.0,The Incident Occurred In The Bama District.,1.0,1.0,1.0,0.0,1.0,0.0,6,Hostage Taking (Kidnapping),14,Private Citizens & Property,65.0,Refugee (including Camps/IDP/Asylum Seekers),,Internally Displaced Persons (Idps) Camp,Nigeria,2017-09-01
201710000000.0,2017,10,1,0,60,Egypt,10,Middle East & North Africa,North Sinai,Arish,31.100028,33.823922,1.0,1.0,The Incident Occurred In The Jihad Tabl Farms Area On The Ring Road.,1.0,1.0,0.0,0.0,0.0,1.0,3,Bombing/Explosion,4,Military,36.0,Military Checkpoint,Egyptian Armed Forces,Checkpoint,Egypt,2017-10-01
201711000000.0,2017,11,1,0,95,Iraq,10,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,1.0,0.0,The Incident Occurred In The Bab Jadid Neighborhood.,1.0,1.0,1.0,0.0,1.0,0.0,3,Bombing/Explosion,14,Private Citizens & Property,76.0,House/Apartment/Residence,Not Applicable,Residences,Iraq,2017-11-01
201712000000.0,2017,12,1,0,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,1.0,0.0,The Incident Occurred In The Suwaib Area Of The Rasheed Neighborhood.,1.0,1.0,1.0,0.0,1.0,0.0,3,Bombing/Explosion,1,Business,7.0,Retail/Grocery/Bakery,,Produce Stand,Iraq,2017-12-01
